customer_id,customer_name,gender,age,city,state,join_date,plan_id,contract_type,internet_service,tenure_months,churn
269,Chakrika Goswami,Male,27,Udaipur,Rajasthan,2024-07-12,1,Two-Year,DSL,58,Yes
270,Upadhriti Sood,Male,33,North Dumdum,Delhi,2022-06-07,1,Monthly,Fiber,40,No
271,Yashawini Thakur,Female,54,Pune,Karnataka,2024-01-09,2,Annual,Fiber,7,No
272,Janaki Babu,Female,32,Jamshedpur,Maharashtra,2022-04-06,3,Annual,DSL,46,No
273,Upkaar Bandi,Female,30,Jodhpur,Karnataka,2023-10-11,3,Annual,Fiber,50,No
274,Indira Dutt,Female,30,Naihati,Rajasthan,2022-09-22,3,Two-Year,None,27,Yes
275,Gabriel Kapadia,Male,49,Hapur,Rajasthan,2021-09-09,4,Annual,DSL,15,No
276,Vrinda Chad,Female,62,Kishanganj,Gujarat,2021-01-18,3,Annual,5G,44,Yes
277,Qarin Vohra,Male,64,Mirzapur,Karnataka,2024-07-03,3,Annual,DSL,21,No
278,Joshua Chad,Female,63,Jamalpur,Rajasthan,2024-06-22,3,Annual,None,10,No
279,Omya Murthy,Male,25,Phusro,Rajasthan,2024-03-22,1,Monthly,DSL,23,Yes
280,Andrew Borde,Female,60,Raiganj,Rajasthan,2022-05-15,2,Two-Year,DSL,5,Yes
281,Anamika Ganguly,Female,35,South Dumdum,Tamil Nadu,2022-04-03,4,Monthly,5G,49,No
282,Nisha Sarraf,Female,53,Sri Ganganagar,Rajasthan,2025-04-15,1,Annual,5G,59,Yes
283,Kashvi Karpe,Female,43,Mahbubnagar,Rajasthan,2021-04-25,3,Annual,Fiber,58,No
284,Ira Prabhakar,Male,27,Cuttack,Karnataka,2023-01-23,2,Monthly,Fiber,6,No
285,Hemangini Bhat,Female,48,Karnal,Maharashtra,2023-02-08,2,Monthly,Fiber,22,No
286,Chaaya Tara,Male,50,Haldia,Karnataka,2022-03-23,2,Monthly,Fiber,28,No
287,David Magar,Male,46,Aurangabad,Karnataka,2021-12-19,2,Monthly,5G,54,No
288,Anamika Sahni,Male,22,Morena,Tamil Nadu,2022-09-17,3,Two-Year,Fiber,19,No
289,Quincy Chowdhury,Male,30,Ballia,Tamil Nadu,2022-06-25,4,Two-Year,Fiber,49,No
290,Daksha Vohra,Female,18,Navi Mumbai,Delhi,2021-11-18,3,Monthly,Fiber,14,No
291,Joshua Bawa,Male,40,Haldia,Maharashtra,2025-01-22,2,Monthly,None,48,No
292,Anusha Lanka,Male,57,Purnia,Rajasthan,2021-08-14,3,Two-Year,5G,7,No
293,Panini Suresh,Male,20,Tezpur,Delhi,2021-12-27,2,Monthly,DSL,15,No
294,Oscar Kari,Female,20,Dibrugarh,Rajasthan,2025-04-04,3,Two-Year,5G,32,Yes
295,Tanish Sastry,Female,24,Kamarhati,Rajasthan,2023-04-14,4,Monthly,5G,22,Yes
296,Urvashi Gill,Female,53,Maheshtala,Tamil Nadu,2021-04-22,2,Annual,DSL,46,No
297,Vanya Sankaran,Female,52,Thiruvananthapuram,Rajasthan,2021-07-31,3,Monthly,Fiber,21,No
298,Damini Garg,Male,32,Guna,Rajasthan,2024-06-10,1,Monthly,5G,19,Yes
299,Aadi Chander,Male,57,Hospet,Karnataka,2023-08-06,4,Monthly,DSL,13,No
300,Yagnesh Nagi,Female,20,Erode,Tamil Nadu,2021-06-08,1,Annual,5G,22,No
301,Harinakshi Nagarajan,Male,46,Aizawl,Gujarat,2022-07-26,3,Monthly,DSL,10,Yes
302,Jyoti Dixit,Male,47,Uluberia,Karnataka,2024-09-09,4,Annual,None,46,No
303,Yashasvi Raman,Male,56,Rohtak,Delhi,2024-01-22,4,Monthly,DSL,46,No
304,Vyanjana Mody,Female,35,Tiruvottiyur,Karnataka,2024-06-25,4,Monthly,DSL,57,No
305,Yutika Gole,Female,28,Madanapalle,Gujarat,2022-11-01,3,Annual,5G,44,Yes
306,Balvan Halder,Male,60,Raebareli,Tamil Nadu,2024-03-10,4,Monthly,Fiber,24,No
307,Baljiwan Doshi,Female,66,Visakhapatnam,Maharashtra,2023-06-30,4,Monthly,Fiber,59,No
308,Chaitaly Arya,Female,55,Nagercoil,Rajasthan,2023-10-20,1,Monthly,DSL,8,Yes
309,Henry Warrior,Female,57,Vasai-Virar,Madhya Pradesh,2022-02-08,3,Annual,DSL,8,No
310,Abhimanyu Garg,Female,18,Erode,Maharashtra,2022-02-08,2,Two-Year,Fiber,49,No
311,Hemangini Walia,Female,46,Agra,Maharashtra,2022-08-24,3,Annual,DSL,55,Yes
312,Chakrika Nadig,Male,27,Malegaon,Rajasthan,2024-12-08,3,Monthly,5G,49,No
313,Dayamai Iyer,Female,45,Kadapa,Tamil Nadu,2025-01-03,4,Monthly,DSL,39,No
314,Pavani Shukla,Male,48,Navi Mumbai,Maharashtra,2024-06-10,1,Monthly,DSL,50,No
315,Balendra Menon,Male,36,Begusarai,Gujarat,2021-07-12,1,Monthly,Fiber,19,No
316,Pallavi Seshadri,Female,20,Junagadh,Rajasthan,2024-01-28,3,Monthly,None,42,Yes
317,Kritika Bhatt,Male,53,Ramgarh,Tamil Nadu,2024-02-11,2,Monthly,5G,18,Yes
318,Jasmit Dutt,Male,60,Satara,Maharashtra,2025-04-09,3,Monthly,DSL,58,No
319,Ekbal Barad,Male,32,Bhimavaram,Rajasthan,2024-07-28,2,Monthly,DSL,33,No
320,Gaurangi Naidu,Female,50,Thanjavur,Madhya Pradesh,2023-09-27,2,Monthly,Fiber,48,No
321,Urishilla Narang,Female,58,Bally,Delhi,2022-06-07,3,Monthly,Fiber,37,No
322,Anya Chad,Male,60,Hyderabad,Tamil Nadu,2021-12-16,4,Monthly,Fiber,29,No
323,Kai Bail,Female,68,Bhimavaram,Tamil Nadu,2021-11-12,4,Annual,Fiber,32,No
324,Damyanti Chaudry,Female,62,Shivpuri,Karnataka,2023-08-01,2,Monthly,DSL,8,Yes
325,Varsha Nori,Female,43,Jabalpur,Rajasthan,2025-03-04,1,Monthly,DSL,32,No
326,Guneet Dass,Female,33,Phusro,Maharashtra,2025-04-10,4,Monthly,Fiber,12,No
327,Leena Oza,Male,53,Udaipur,Delhi,2023-07-02,4,Monthly,DSL,22,No
328,Praneel Seshadri,Male,50,Durgapur,Rajasthan,2022-10-14,2,Two-Year,Fiber,20,No
329,Garima Ram,Female,37,Begusarai,Madhya Pradesh,2022-09-27,2,Monthly,5G,45,No
330,Niharika Suresh,Female,30,Salem,Gujarat,2023-10-08,2,Annual,Fiber,26,No
331,Janya Parikh,Male,50,Kollam,Tamil Nadu,2024-12-30,4,Annual,DSL,17,Yes
332,Suhani Shroff,Male,22,Agartala,Gujarat,2025-03-27,4,Annual,DSL,42,No
333,Veda Modi,Female,54,Muzaffarpur,Gujarat,2022-08-16,1,Two-Year,Fiber,34,No
334,Logan Sundaram,Male,31,Jaipur,Gujarat,2022-03-20,1,Two-Year,DSL,31,No
335,Pavani Garg,Female,44,Berhampur,Karnataka,2022-09-13,3,Monthly,5G,18,No
336,Hemani Sastry,Female,40,Ulhasnagar,Rajasthan,2024-05-16,2,Monthly,DSL,59,No
337,Tejas Raval,Male,31,Saharanpur,Gujarat,2023-01-26,4,Annual,Fiber,3,No
338,Alexander Prashad,Male,57,Hyderabad,Maharashtra,2024-07-23,1,Two-Year,Fiber,18,No
339,Anay Kant,Female,21,Nadiad,Maharashtra,2022-05-12,2,Two-Year,DSL,20,Yes
340,Dhruv Shukla,Female,56,Akola,Delhi,2023-02-12,2,Monthly,5G,52,No
341,Yoshita Kaur,Male,69,Satna,Delhi,2024-08-13,3,Monthly,DSL,21,No
342,Hiral Agrawal,Female,36,Purnia,Madhya Pradesh,2022-01-09,2,Annual,Fiber,57,No
343,Azad Bhalla,Male,64,Kirari Suleman Nagar,Gujarat,2025-05-18,1,Monthly,DSL,35,No
344,Krisha Dhar,Female,21,,Gujarat,2021-07-03,3,Annual,Fiber,54,No
345,Netra Sane,Male,47,Phusro,Karnataka,2021-02-01,4,Annual,5G,42,No
346,Vasana Krishna,Male,36,Pondicherry,Rajasthan,2021-10-10,3,Monthly,None,43,Yes
347,Joshua Din,Male,48,,Gujarat,2023-04-16,2,Two-Year,DSL,30,No
348,Nitara Saha,Female,48,Guna,Gujarat,2023-05-23,2,Two-Year,5G,36,Yes
349,Avi Bora,Female,26,Pudukkottai,Rajasthan,2024-12-26,1,Monthly,Fiber,55,Yes
350,Manbir Chandra,Male,30,Kochi,Gujarat,2025-03-23,2,Annual,Fiber,4,No
351,Atharv Mann,Female,31,Rewa,Tamil Nadu,2022-11-17,4,Annual,Fiber,15,Yes
352,Barkha Iyengar,Male,63,Srikakulam,Tamil Nadu,2022-04-07,1,Monthly,5G,48,No
353,Balhaar Hora,Male,27,Amroha,Karnataka,2023-05-21,2,Monthly,DSL,7,No
354,Madhavi Reddy,Female,65,Sasaram,Karnataka,2023-09-11,4,Monthly,Fiber,32,No
355,Xalak Narasimhan,Female,48,Hapur,Maharashtra,2022-01-03,1,Two-Year,Fiber,33,No
356,Jonathan Loyal,Male,54,Madhyamgram,Karnataka,2022-10-20,2,Monthly,5G,57,No
357,Meghana Kala,Female,40,Bilaspur,Madhya Pradesh,2024-06-29,4,Monthly,Fiber,13,No
358,Ridhi Bajaj,Female,44,Dharmavaram,Maharashtra,2021-06-15,4,Monthly,Fiber,17,No
359,Samuel Sarma,Male,23,Machilipatnam,Rajasthan,2023-09-27,3,Monthly,Fiber,53,No
360,Upkaar Sundaram,Male,43,Indore,Gujarat,2025-04-02,1,Monthly,,56,No
361,Tanay Walla,Female,19,Shimla,Karnataka,2022-08-25,3,Monthly,Fiber,40,No
362,Samarth Pall,Male,62,Jamnagar,Madhya Pradesh,2024-10-26,4,Annual,DSL,38,No
363,Ira Sodhi,Male,30,Kalyan-Dombivli,Karnataka,2024-02-01,3,Annual,DSL,6,Yes
364,Nisha Mahal,Female,68,North Dumdum,Karnataka,2022-08-17,3,Annual,DSL,59,No
365,Oliver Warrior,Male,67,Agartala,Maharashtra,2021-05-06,3,Annual,5G,50,Yes
366,Gabriel Pau,Male,36,Udaipur,Rajasthan,2021-02-07,1,Monthly,5G,4,No
367,Chanchal Mandal,Female,18,Mathura,Rajasthan,2021-12-14,2,Annual,Fiber,15,No
368,Laban Loke,Female,57,Tirupati,Maharashtra,2024-05-21,3,Monthly,Fiber,8,No
369,Tarak Choudhry,Male,49,Thanjavur,Delhi,2024-09-04,2,Monthly,Fiber,34,No
370,Chakradev Rastogi,Male,39,Vijayanagaram,Maharashtra,2023-01-07,1,Monthly,DSL,54,Yes
371,Omisha Mukherjee,Female,65,Satara,Maharashtra,2023-01-04,2,Monthly,Fiber,51,No
372,Madhav Cheema,Female,46,Pali,Tamil Nadu,2022-03-02,1,Monthly,,30,No
373,Chanchal Yadav,Female,19,Ambattur,Karnataka,2024-06-24,2,Monthly,DSL,23,Yes
374,Manthan Choudhury,Female,57,Jalna,Maharashtra,2022-10-10,1,Annual,5G,9,Yes
375,Megha Loyal,Male,55,Panihati,Karnataka,2021-10-13,4,Annual,Fiber,24,No
376,William Borde,Female,65,Hajipur,Karnataka,2024-06-08,1,Monthly,DSL,44,No
377,Lekha Atwal,Female,28,Panihati,Tamil Nadu,2021-11-16,2,Two-Year,5G,8,No
378,Brinda Parikh,Male,34,Sambalpur,Karnataka,2022-05-27,3,Annual,Fiber,57,No
379,Karan Oza,Female,68,Tiruvottiyur,Madhya Pradesh,2025-03-25,4,Two-Year,Fiber,50,No
380,Chakradev Pandya,Male,60,Danapur,Maharashtra,2021-08-13,3,Annual,Fiber,6,No
381,Chavvi Nagar,Female,25,Karimnagar,Karnataka,2022-05-21,2,Monthly,DSL,25,No
382,Chakrika Oommen,Female,39,Bareilly,Delhi,2024-02-05,3,Two-Year,5G,13,No
383,Gunbir Ganesan,Female,21,Warangal,Delhi,2023-01-12,3,Two-Year,Fiber,34,No
384,Darsh Wadhwa,Male,28,Morbi,Tamil Nadu,2024-09-16,1,Monthly,DSL,25,Yes
385,Chandresh Srivastava,Male,25,Khora ,Madhya Pradesh,2023-10-26,2,Monthly,5G,18,No
386,Brinda Mann,Female,26,,Rajasthan,2022-04-13,3,Monthly,DSL,9,No
387,Kevin Bassi,Male,43,Mango,Rajasthan,2025-03-20,3,Two-Year,Fiber,33,No
388,Ansh Dhawan,Male,19,Narasaraopet,Maharashtra,2023-07-27,3,Monthly,None,6,Yes
389,Indali Bhattacharyya,Male,33,Kozhikode,Tamil Nadu,2023-02-04,2,Annual,Fiber,14,Yes
390,Wakeeta Ray,Male,48,Amritsar,Delhi,2021-06-12,4,Annual,Fiber,6,Yes
391,Benjamin Bail,Male,23,Mira-Bhayandar,Madhya Pradesh,2022-10-15,3,Monthly,5G,18,No
392,Anmol Ramesh,Male,38,Ghaziabad,Maharashtra,2023-06-20,3,Annual,Fiber,43,Yes
393,Anamika Agate,Female,43,Uluberia,Karnataka,2023-03-19,4,Annual,5G,39,No
394,Neelima Majumdar,Female,36,Ratlam,Maharashtra,2025-04-04,4,Monthly,Fiber,26,No
395,George Chana,Male,45,Kulti,Gujarat,2021-03-23,4,Monthly,5G,36,No
396,Ekansh Rastogi,Female,25,Kozhikode,Maharashtra,2022-04-26,3,Two-Year,DSL,36,No
397,Hredhaan Vala,Female,31,Khandwa,Karnataka,2022-05-31,1,Annual,DSL,11,No
398,Peter Reddy,Female,41,Dewas,Gujarat,2021-07-06,2,Annual,DSL,57,No
399,Reva Mahajan,Female,65,Raipur,Rajasthan,2021-05-26,3,Monthly,Fiber,18,No
400,Anya Rao,Male,61,Phusro,Madhya Pradesh,2023-10-03,4,Monthly,Fiber,15,Yes
401,Yashoda Rau,Female,54,Kadapa,Tamil Nadu,2021-06-01,4,Two-Year,5G,30,No
402,Jagrati Sachar,Female,43,Erode,Madhya Pradesh,2024-10-18,4,Annual,,41,No
403,Karan Raj,Male,48,Noida,Maharashtra,2021-04-03,4,Monthly,5G,25,No
404,Harita Mann,Male,68,Kolhapur,Rajasthan,2023-11-21,1,Annual,None,16,No
405,Owen Dutta,Female,49,Tadipatri,Tamil Nadu,2022-06-24,2,Annual,5G,12,No
406,Udyati Malhotra,Female,67,Ulhasnagar,Maharashtra,2022-10-11,1,Monthly,5G,14,Yes
407,Ekalinga Rege,Female,58,,Delhi,2022-08-25,1,Two-Year,5G,47,No
408,Rishi Deep,Female,19,Bhiwani,Delhi,2021-02-18,2,Monthly,Fiber,54,No
409,Nidra Munshi,Female,42,Farrukhabad,Karnataka,2024-07-05,3,Annual,5G,58,No
410,Maanav Bahl,Female,69,Bathinda,Rajasthan,2025-03-22,3,Monthly,5G,13,No
411,Adweta Lad,Male,61,Noida,Rajasthan,2022-06-25,1,Monthly,Fiber,39,Yes
412,Vedant Sem,Female,19,Kota,Madhya Pradesh,2024-12-04,2,Two-Year,None,30,No
413,Vedant Sarna,Female,59,Bikaner,Delhi,2021-06-05,4,Annual,Fiber,36,No
414,Siya Khare,Male,18,Bhiwani,Gujarat,2023-02-14,2,Annual,DSL,46,No
415,Aarush Hayer,Male,53,Katihar,Gujarat,2022-06-30,3,Monthly,Fiber,16,No
416,Krishna Badami,Male,29,Rajahmundry,Rajasthan,2025-01-03,1,Two-Year,DSL,1,Yes
417,Gopal Mutti,Male,26,Kavali,Rajasthan,2024-06-14,4,Monthly,DSL,41,No
418,Aachal Kohli,Female,53,Korba,Maharashtra,2022-10-12,3,Annual,DSL,29,No
419,Wazir Palla,Female,58,Ballia,Rajasthan,2024-10-23,4,Two-Year,5G,57,No
420,Chaitaly Balakrishnan,Female,45,Parbhani,Tamil Nadu,2023-09-28,2,Monthly,5G,27,No
421,Baljiwan Kalla,Female,55,Narasaraopet,Gujarat,2023-12-17,2,Monthly,5G,13,No
422,Bhavya Mitter,Female,50,Bhubaneswar,Maharashtra,2021-06-24,3,Two-Year,Fiber,17,No
423,Ekapad Ranganathan,Female,59,Bellary,Tamil Nadu,2024-05-22,3,Two-Year,DSL,28,No
424,Jatin Mallick,Male,63,Jamalpur,Rajasthan,2021-01-27,4,Annual,5G,20,No
425,Manthan Dugar,Female,39,Miryalaguda,Rajasthan,2024-02-17,4,Monthly,DSL,55,No
426,Raghav Devan,Male,42,Gulbarga,Delhi,2021-05-27,2,Annual,DSL,51,No
427,Priya Andra,Male,35,Kakinada,Maharashtra,2023-05-18,1,Monthly,Fiber,53,Yes
428,Harshil Bhardwaj,Female,23,Amritsar,Tamil Nadu,2021-09-22,4,Monthly,Fiber,5,Yes
429,Dipta Oza,Male,35,Jalgaon,Karnataka,2024-11-27,2,Monthly,None,24,No
430,Lajita Khare,Female,69,Chandigarh,Rajasthan,2021-09-15,1,Monthly,5G,9,No
431,Ekanta Varty,Male,33,Raiganj,Madhya Pradesh,2024-04-27,3,Monthly,Fiber,33,No
432,Mohini Bhattacharyya,Female,32,Mahbubnagar,Madhya Pradesh,2023-04-07,3,Monthly,DSL,34,No
433,Pranav Srivastava,Male,65,Bathinda,Rajasthan,2023-01-13,4,Annual,DSL,46,No
434,Chaman Sha,Female,25,Ghaziabad,Karnataka,2025-03-03,1,Annual,DSL,27,Yes
435,Riya Salvi,Female,30,Gopalpur,Gujarat,2022-12-11,2,Two-Year,DSL,37,No
436,Tamanna Sankaran,Female,60,Medininagar,Madhya Pradesh,2024-06-16,4,Monthly,DSL,33,No
437,Ucchal Samra,Female,24,Dhanbad,Tamil Nadu,2024-09-12,2,Monthly,None,48,No
438,Abdul Muni,Female,34,Haridwar,Rajasthan,2023-12-30,1,Annual,5G,38,No
439,Vedika Bhakta,Male,67,Berhampore,Rajasthan,2023-11-15,4,Monthly,5G,29,Yes
440,Ekani Raval,Male,49,Sikar,Rajasthan,2024-03-25,1,Monthly,5G,38,Yes
441,Shaurya Pal,Male,39,North Dumdum,Karnataka,2021-08-07,1,Annual,Fiber,35,No
442,Ria Deol,Female,68,Mehsana,Gujarat,2022-07-15,1,Monthly,DSL,20,No
443,Suhani Bhat,Male,30,Amritsar,Maharashtra,2024-11-03,2,Two-Year,DSL,19,No
444,Vedant Kanda,Female,64,Muzaffarpur,Rajasthan,2023-06-11,3,Annual,5G,5,No
445,Madhavi Karan,Female,40,Farrukhabad,Maharashtra,2024-05-02,4,Monthly,None,25,No
446,Matthew Chaudhry,Male,46,Agra,Tamil Nadu,2023-11-30,2,Monthly,DSL,29,No
447,Veer Walla,Male,39,Avadi,Tamil Nadu,2022-08-20,1,Annual,Fiber,26,No
448,Ayush Behl,Female,18,Ratlam,Tamil Nadu,2021-12-09,2,Annual,Fiber,46,No
449,Aarnav Panchal,Male,46,Haridwar,Madhya Pradesh,2022-05-18,1,Two-Year,DSL,51,No
450,Oni Bawa,Female,65,Tezpur,Tamil Nadu,2022-03-26,1,Annual,Fiber,2,Yes
451,Vasudha Sunder,Female,22,Kalyan-Dombivli,Rajasthan,2021-12-02,1,Monthly,None,15,No
452,Baljiwan Ratti,Female,52,Latur,Karnataka,2021-01-04,1,Monthly,DSL,45,No
453,Jairaj Mallick,Female,27,Hyderabad,Karnataka,2023-01-29,2,Annual,None,6,No
454,Upkaar Srinivas,Female,36,Ongole,Gujarat,2022-06-01,1,Monthly,Fiber,58,No
455,Gabriel Sur,Male,54,Durg,Karnataka,2025-03-01,2,Annual,Fiber,1,No
456,Ekalinga Bhasin,Male,24,Siwan,Madhya Pradesh,2024-06-03,2,Annual,DSL,9,No
457,Bishakha Choudhry,Female,63,Amaravati,Maharashtra,2024-03-19,3,Annual,5G,43,Yes
458,Zaitra Sur,Female,52,Bhusawal,Gujarat,2021-08-26,2,Monthly,Fiber,16,Yes
459,Orinder Bajwa,Male,62,Ghaziabad,Karnataka,2021-04-13,3,Annual,5G,14,No
460,Aayush Upadhyay,Male,30,Madhyamgram,Tamil Nadu,2024-04-13,3,Monthly,DSL,10,Yes
461,Krish Jain,Female,27,Bikaner,Karnataka,2023-10-07,3,Annual,5G,19,No
462,Caleb Taneja,Male,19,Singrauli,Delhi,2025-01-24,2,Annual,Fiber,51,No
463,Gauri Tella,Female,23,Dhule,Gujarat,2023-11-24,3,Annual,DSL,8,No
464,Shaurya Pal,Male,25,Berhampore,Rajasthan,2022-06-02,4,Monthly,Fiber,48,No
465,Vasudha Sha,Female,53,Ulhasnagar,Rajasthan,2022-03-16,1,Annual,Fiber,12,No
466,Vanya Sem,Male,42,Arrah,Madhya Pradesh,2024-08-01,2,Annual,DSL,6,No
467,Brijesh Sinha,Female,61,Avadi,Karnataka,2021-08-13,1,Monthly,Fiber,35,No
468,Radhika Chaudhary,Male,64,Dehri,Karnataka,2022-07-19,2,Two-Year,5G,6,No
469,Nachiket Chana,Male,57,Saharsa,Madhya Pradesh,2024-07-04,3,Annual,5G,6,No
470,Aashi Krish,Female,24,Gulbarga,Maharashtra,2023-12-19,4,Annual,Fiber,35,Yes
471,Vihaan Sarma,Male,63,Dewas,Tamil Nadu,2021-09-03,3,Monthly,None,44,Yes
472,Vihaan Korpal,Female,40,Amaravati,Tamil Nadu,2025-03-23,2,Two-Year,None,11,No
473,Bishakha Lal,Male,36,Salem,Maharashtra,2024-05-22,3,Annual,None,59,Yes
474,Nicholas Randhawa,Female,63,Kochi,Maharashtra,2023-07-17,4,Annual,DSL,38,No
475,Vidhi Raju,Male,39,Aizawl,Delhi,2023-08-11,1,Annual,DSL,27,No
476,Veda Mand,Female,30,Ranchi,Madhya Pradesh,2023-03-30,1,Monthly,Fiber,26,No
477,Yagnesh Mani,Male,38,Kalyan-Dombivli,Gujarat,2021-08-04,3,Monthly,Fiber,28,No
478,Timothy Narang,Female,18,Hindupur,Tamil Nadu,2024-11-27,2,Monthly,DSL,8,No
479,Naksh Khurana,Male,36,Shivpuri,Maharashtra,2021-10-10,2,Monthly,DSL,25,No
480,Garima Kant,Female,50,Panihati,Maharashtra,2025-05-16,1,Annual,DSL,19,No
481,Vidhi Kashyap,Female,21,Jalgaon,Madhya Pradesh,2022-07-27,4,Monthly,DSL,16,No
482,Geetika Dave,Female,59,Panihati,Rajasthan,2024-05-23,3,Annual,Fiber,50,No
483,Lopa Patla,Male,20,Bahraich,Gujarat,2022-01-17,3,Annual,DSL,58,No
484,Agastya Mallick,Female,44,Gorakhpur,Maharashtra,2023-12-05,1,Monthly,Fiber,26,No
485,Dalaja Bali,Male,69,Bhilai,Rajasthan,2021-06-21,2,Monthly,DSL,44,No
486,Samuel Acharya,Female,58,Bhilai,Delhi,2024-05-29,3,Annual,Fiber,15,No
487,Chatura Dave,Male,52,Anantapuram,Gujarat,2024-11-09,2,Monthly,Fiber,39,No
488,Hritik Sahota,Female,45,Eluru,Rajasthan,2024-01-24,2,Monthly,5G,12,No
489,Shravya Pal,Male,23,Pudukkottai,Delhi,2021-02-13,1,Annual,Fiber,24,Yes
490,Ria Pingle,Male,23,Vellore,Karnataka,2021-08-16,2,Annual,DSL,13,No
491,Jeet Buch,Female,61,Nagaon,Tamil Nadu,2022-07-28,4,Annual,5G,59,Yes
492,Shaurya Babu,Male,40,Sultan Pur Majra,Maharashtra,2021-11-13,4,Annual,Fiber,57,Yes
493,Atharv Pall,Male,50,Bally,Rajasthan,2023-01-01,1,Two-Year,DSL,17,No
494,Nathan Bhatt,Female,33,Ambattur,Gujarat,2024-09-20,3,Monthly,Fiber,13,Yes
495,Siddharth Mahajan,Male,41,Tezpur,Delhi,2022-08-24,2,Two-Year,Fiber,17,Yes
496,Pushti Mukherjee,Male,22,Burhanpur,Tamil Nadu,2022-09-16,4,Monthly,DSL,43,No
497,Faraj Nagi,Male,58,Jalandhar,Tamil Nadu,2022-04-12,1,Annual,DSL,1,No
498,Nidhi Balakrishnan,Female,59,Proddatur,Maharashtra,2021-10-24,1,Annual,Fiber,11,No
499,Jeevika Dyal,Male,30,Ajmer,Rajasthan,2022-06-29,2,Annual,DSL,20,No
500,Qushi Chanda,Female,64,Patna,Tamil Nadu,2022-05-04,1,Two-Year,Fiber,31,No
501,Sai Naidu,Male,29,Barasat,Maharashtra,2023-10-17,3,Monthly,5G,44,Yes
502,Yachana Dey,Male,22,Thanjavur,Rajasthan,2021-08-03,2,Monthly,DSL,35,No
503,Inaya Sani,Male,54,Amroha,Rajasthan,2025-03-28,3,Monthly,Fiber,39,No
504,Vrinda Suresh,Female,48,Rajkot,Karnataka,2023-10-23,4,Monthly,5G,6,Yes
505,Nidhi Chadha,Male,45,Gulbarga,Maharashtra,2022-10-23,4,Annual,Fiber,35,No
506,Hemangini Bhattacharyya,Male,45,Secunderabad,Madhya Pradesh,2022-10-16,4,Monthly,Fiber,28,Yes
507,Vidhi Pillai,Female,47,Kakinada,Delhi,2023-03-13,4,Two-Year,Fiber,51,No
508,Qadim Basak,Male,35,Bettiah,Madhya Pradesh,2024-05-15,1,Annual,DSL,53,No
509,Nathaniel Sagar,Female,61,Ratlam,Rajasthan,2021-12-07,3,Monthly,Fiber,52,No
510,Imaran Tak,Female,44,Pali,Rajasthan,2022-12-05,1,Monthly,Fiber,41,No
511,Jatin Agarwal,Male,52,Serampore,Tamil Nadu,2022-02-11,1,Monthly,DSL,44,No
512,Girik Sule,Female,43,Bhilwara,Tamil Nadu,2023-05-03,4,Two-Year,None,1,No
513,Falan Bose,Male,56,Farrukhabad,Tamil Nadu,2021-11-02,3,Annual,DSL,16,No
514,Pranav Rajan,Female,66,Rajahmundry,Rajasthan,2025-03-11,2,Monthly,DSL,49,No
515,Ekiya Kara,Female,68,Junagadh,Maharashtra,2025-02-01,2,Monthly,None,45,No
516,Charvi Chahal,Male,35,Howrah,Gujarat,2023-05-24,2,Monthly,Fiber,12,Yes
517,Yashawini Arora,Female,50,Bathinda,Maharashtra,2025-05-01,3,Monthly,Fiber,28,No
518,Jairaj Sani,Female,42,,Delhi,2022-05-10,4,Annual,None,53,No
519,Janani Sarraf,Female,48,Sambalpur,Maharashtra,2024-07-08,4,Annual,DSL,15,No
520,Triveni Chakraborty,Female,54,Nagaon,Tamil Nadu,2022-08-01,3,Monthly,Fiber,8,Yes
521,Irya Sachdeva,Female,19,Belgaum,Karnataka,2024-10-19,4,Two-Year,,4,Yes
522,Onveer Sachdev,Male,50,Farrukhabad,Delhi,2025-03-18,3,Monthly,5G,31,No
523,Aditya Patla,Female,56,Nangloi Jat,Madhya Pradesh,2022-06-25,3,Monthly,Fiber,57,Yes
524,Nidra Raja,Male,60,Kulti,Karnataka,2023-02-07,2,Annual,Fiber,46,Yes
525,Ekaraj Kohli,Female,60,Ambattur,Delhi,2025-05-16,2,Monthly,Fiber,30,No
526,Kala Goyal,Male,49,Kakinada,Delhi,2023-06-15,1,Monthly,DSL,55,Yes
527,Agastya Mohanty,Male,35,Hazaribagh,Rajasthan,2022-03-31,3,Annual,DSL,35,Yes
528,Kevin Mani,Female,34,Alwar,Tamil Nadu,2024-03-13,2,Monthly,Fiber,6,No
529,Aashi Barad,Female,51,Madurai,Rajasthan,2024-04-30,2,Monthly,DSL,38,No
530,Mason Andra,Female,56,Pimpri-Chinchwad,Madhya Pradesh,2024-10-08,2,Annual,DSL,21,No
531,Jhalak Comar,Male,24,Rampur,Maharashtra,2021-10-26,4,Monthly,Fiber,30,No
532,Tarak Sem,Female,59,Sasaram,Rajasthan,2025-01-23,2,Monthly,DSL,16,No
533,Sudiksha Shah,Male,52,Rajahmundry,Madhya Pradesh,2022-03-03,4,Monthly,DSL,8,No
534,Indali Suresh,Male,47,Muzaffarnagar,Tamil Nadu,2022-12-17,2,Annual,DSL,27,No
535,Ekavir Chanda,Male,29,Jammu,Tamil Nadu,2023-01-27,4,Monthly,None,33,No
536,Ekansh Brahmbhatt,Female,52,Tiruchirappalli,Rajasthan,2021-01-31,4,Two-Year,Fiber,43,No
537,Raghav Rajan,Female,28,Karawal Nagar,Tamil Nadu,2021-11-28,2,Two-Year,Fiber,12,No
